Canon,,,,,,    Dealer Price List ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"          (3 cartridges per box, 5,000 staples per cartridge) and Staple-Y1 box for booklet (2 cartridges per box. 2,000 staples per cartridge) are  also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<13> For all imageRUNNER ADVANCE DX models. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<14> A standalone staple remover with easy one-touch operation ensuring documents are ready for scanning, copying and faxing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX 6980i (continued),,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Connectivity Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLan Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4821B003AA,PCL International Font Set-A1 <1>,,$283,$561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,3999B004AA,Barcode Printing Kit-D1 <1>,,$452,$994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,3998C007AA,-,Super G3 FAX Board-AX2,,$572,"$1,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4037C002BA,-,Super G3 2nd Line FAX Board-AX1 <2>,,$362,$696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,0170C004AA,IP FAX Expansion Kit-B1 <1><2><3>,,$189,$414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,3679B005AA,Remote FAX Kit-A1 <1> <4>,,$226,$497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4039C001BA,-,Memory Mirroring Kit<5>,,$362,$696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4873C001BA,-,250GB SSD-A1<6>,,$241,$488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4874C001BA,-,1TB SSD-A1,,$786,"$1,808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0172C002AA,-,Voice Operation Kit-D1 <7>,,"$1,087","$2,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6024C001AA,-,Canon Wireless LAN Board-G1,,$42,$67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4036C002AA,-,Numeric Keypad-A2,,$103,$238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> eLAN item (License Access Number is delivered via CNA System),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> Requires Super G3 FAX Board-AX2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<3> Cannot be installed with Super G3 2nd Line Fax Board-AX1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> Cannot be installed with Super G3 FAX Board-AX2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<5> SSD Mirroring feature requires two SSD, either one additional 250GB SSD-A1 with standard 250GB SSD or two 1TB  SSD-A1  replacing standard 250GB SSD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<6> 250 GB SSD for Mirroring functionality only, cannot be used to increase storage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Voice Operation Kit-D1 cannot be installed at the same time. Requires Numeric Keypad A1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLAN Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C062AA,Authorized Send V7.X (1 License) e-LAN <1> <2>,,$600,"$1,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C063AA,Authorized Send V7.X (10 License) e-LAN <1> <2>,,"$5,700","$10,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C064AA,Authorized Send V7.X (100 License) e-LAN <1> <2>,,"$57,000","$105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C065AA,Authorized Send V7.X NFR (1 License) e-LAN <1> <2>,,$20,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C066AA,Authorized Send To Fax V7.X (1 License) e-LAN <1> <2>,,$260,$390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C015AA,Authorized Send V7.X Add-on Option  (1 License) e-LAN <1> <2>,,$490,$930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C016AA,Authorized Send V7.X Worldox Add-on Option  (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C017AA,Authorized Send V7.X Bar Code Recognition Add-on Option  (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C018AA,Authorized Send V7.X Fax Server Add-on Option (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C121AA,MFP Voice Assist <1><2>,,$260,$500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,-,4164BT59AA,AA-PRINT MFP V1.5 Gen3 <1>,,$320,$720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,-,4164BT60AA,AA-PRINT MFP V1.5 1L Gen3 NFR <1> <3>,,$0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C181AA,MEAP Web Kit V1.1,,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4223C001AA,Object Generator (for AS400 printing) License with 3 year Maintenance <4>,,"$3,000","$6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4223C002AA,Object Generator Additional 1 year Maintenance ,,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> AA-PRINT and Authorized Send Application/Jar file can be attained through download only from http://www.canon.com/fau/downloads/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> eLAN item (License Access Number is delivered via CNA System). Software / Kit to be installed via CDS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<3> One NFR license per dealer showroom location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> eLAN item (License Access Number is delivered via CNA System). Software provided through e-support.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplies & Consumables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,0146C001AA,Staple Cartridge-X1 (for Staple Finisher-AC1 & Booklet Finisher-AC2) <1>,,,$38,$72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,0148C001AA,Staple Cartridge-Y1 (for Booklet Finisher-AC2) <2>,,,$26,$51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,1008B001AA,Staple-P1 (for Convenience Stapler-C1) <3>,,,$45,$84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Used for corner/double stapling only. 3 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Used for booklet finishing only. 2 cartridges per case. 2,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Used for convenience stapler only. 2 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drum and Toner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3765B003AA,GPR-37/38 Drum Unit (6M impressions),,,"$1,259","$2,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3766B003AA,"GPR-38 - Black Toner (56,000 impressions @ 6% coverage)",,,$85,$142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX 6870i / 6860i / 6855i,,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Black-and-White | Mid- to High-Volume | Multifunction

 - Print up to 70 ppm (BW) 
 - Scan up to 270 ipm (300 dpi) (BW, color, duplex) 
 - Print up to 12” × 18” 
 - 6,350-sheet maximum paper capacity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4962C002AA,imageRUNNER ADVANCE DX 6870i <1><2>,,,"$10,505","$29,795",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4963C002AA,imageRUNNER ADVANCE DX 6860i <1><3>,,,"$8,875","$21,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5538C002AA,imageRUNNER ADVANCE DX 6855i <1><3>,,,"$6,030","$19,865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Ships standard with  200-sheet Single Pass Duplexing Automatic Document Feeder,  2 x 550-sheet Paper Cassettes, Envelope Feeder Attachment, UFRII/PCL/PS Printing, Direct PDF/XPS Printing, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         Color Universal Send with PDF High Compression, Encrypted PDF, Digital Signature PDF (Device and User Signature), Trace and Smooth PDF, Searchable PDF/XPS, OOXML (Scan to PPT and Word), ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         Universal Login Manager (Requires Download), uniFLOW Online Express, Access Management System, SSD Data Initialize, Data Encryption (FIPS-140-2), IP Sec, Encrypted Secure Print, Secure Watermark,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         Web Browser,  Single Pass Duplexing Automatic Document Feeder, Color Image Reader, Ethernet 1000Base-T/100Base-TX/10Base-T,USB 2.0/3.0 High Speed Connectivity,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         Wifi Connectivity, Remote Operator's Software Kit, Color Network ScanGear and Drum Units. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Requires Staple Finisher-AB3, Staple Finisher Lite-A1, Booklet Finisher-A2 with Tri-Fold or Inner Tray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Requires Inner Finisher-L1, Staple Finisher-AB3, Staple Finisher Lite-A1, Booklet Finisher-A2 with Tri-Fold or Inner Tray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Showroom Models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4962C011AA,imageRUNNER ADVANCE DX 6870i Showroom bundled with Power PDF V4 5-User with 3 Year M&S<5>,,,"$9,457",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4963C011AA,imageRUNNER ADVANCE DX 6860i Showroom bundled with Power PDF V4 5-User with 3 Year M&S<5>,,,"$7,992",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5538C054AA,imageRUNNER ADVANCE DX 6855i Showroom bundled with Power PDF V4 5-User with 3 Year M&S,,,"$5,431",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4031C005AA,High Capacity Cassette Feeding Unit-C1<1>,,,$869,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4030C004AA,Cassette Feeding Unit-AQ1<1>,,,$708,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4000C003AA,Inner Finisher-L1(only supported with DX 6860i /DX 6855i)<2>,,,$708,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,4002C005AA,Inner 2/3 Hole Puncher-D1(only supported with DX 6860i / DX 6855i)<3>,,,$435,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,6598C005AA,Staple Finisher-AB3 <2><4>,,,"$1,563",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,6601C005AA,Booklet Finisher-A2 with Tri-Fold <2><4> ,,,"$1,926",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5546C003AA,Buffer Pass Unit-P2,,,$176,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5549C003AA,Paper Folding Unit-L1 <6>,,,"$3,466",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> High Capacity Cassette Feeding Unit-C1, Cassette Feeding Unit-AQ1 and Cabinet Type-V cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> The Inner 2way Tray-M1, Inner Finisher-L1, Staple Finisher-AB3,Staple Finisher Lite-A1 or Booklet Finisher-A2 with Tri-Fold cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<3> Requires Inner Finisher-L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> Staple Finisher-AB3 requires Buffer Pass Unit-P2. Booklet Finisher-A2 with Tri-Fold requires Buffer Pass Unit-P2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<5> Includes 6315AR77AA Power PDF V4 5-User with 3 Year Maintenance and Support Promo (Free Support Until Mar 31st, 2024)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<6> Requires Buffer Pass Unit-P2 and Booklet Finisher-A2 with Tri-Fold, Staple Finisher-AB3 or Staple Finisher Lite-A1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX 6870i / 6860i / 6855i (continued),,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardware Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4031C002BA,High Capacity Cassette Feeding Unit-C1<1>,,,$966,"$2,516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4030C002BA,Cassette Feeding Unit-AQ1<1>,,,$786,"$2,018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5358C001AA,Cabinet Type-V<1>,,,$207,$397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,6595C002AA,Paper Deck Unit-F2<2>,,,"$1,449","$2,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4034C001AA,Inner 2way Tray-M1 <18>,,,$60,$140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4000C002BA,Inner Finisher-L1 (only supported with DX 6860i / DX 6855i)<3> <13>,,,$786,"$1,668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4002C002AA,Inner 2/3 Hole Puncher-D1 (only supported with DX 6860i / DX 6855i)<4>,,,$483,$940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,6598C002AA,Staple Finisher-AB3<3><5><13>,,,"$1,733","$3,382",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,7147C001AA,Staple Finisher Lite-A1 (<3><5><21>),,,"$1,070","$2,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,6601C002AA,Booklet Finisher-A2 with Tri-Fold <3><5><14>,,,"$2,140","$5,191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5546C002BA,Buffer Pass Unit-P2,,,$195,$371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5549C002AA,Paper Folding Unit-L1 <20>,,,"$3,852","$7,168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,0126C001AA,2/3 Hole Puncher Unit-A1<6>,,,$544,"$1,183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8930B001AA,Tab Feeding Attachment-F1<7>,,,$46,$106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4032C001AA,Inner Tray (1st Copy Tray Kit-A1) <3>,,,$29,$62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4033C001AA,3rd Copy Tray Kit-A1 ,,,$40,$92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0165C001AA,Utility Tray-B1<15>,,,$42,$85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4064C002AA,Printer Cover-M2 <17>,,,$120,$278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3818C003AA,Platen Cover-Y3 <8>,,,$72,$140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1266V426,USB Keyboard (Cherry)<9>,,,$90,$123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3684B009AA,Copy Card Reader Attachment-B7,,,$49,$112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4784B001AA,Copy Card Reader-F1 <10>,,,$218,$418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B001AA,Canon Card Set-A1 (1-30),,,$110,$210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B002AA,Canon Card Set-A2 (31-100),,,$241,$460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B003AA,Canon Card Set-A3 (101-200),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B004AA,Canon Card Set-A4 (201-300),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B005AA,Canon Card Set-A5 (301-500),,,$652,"$1,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B006AA,Canon Card Set-A6 (501-1000),,,"$1,631","$3,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4085V100,Braille Label Kit-G1 ,,,$128,$224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1095B001AA,ADF Access Handle-A1,,,$110,$195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3726B001AA,Copy Control Interface Kit-A1 <11>,,,$37,$71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3806V864,Convenience Stapler-C1 <12>,,,$236,$477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3987V510,Staple Remover A-1 <19>,,,$566,$809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3954V774,Universal Keyboard Stand-A2 ,,,$173,$331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4067C002AA,Attachment Kit for Reader <15>,,,$11,$26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3821V580,imageRUNNER ADVANCE DX Series Control Panel Protective Film (10 pack) <16>,,,$35,$132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> High Capacity Cassette Feeding Unit-C1, Cassette Feeding Unit-AQ1 and Cabinet Type-V cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> High Capacity Cassette Feeding Unit-C1 or Cassette Feeding Unit-AQ1 must be installed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> The Inner Tray (1st Copy Tray Kit-A1), Inner Finisher-L1, Staple Finisher-AB3, Staple Finisher Lite-A1 or Booklet Finisher-A2 with Tri-Fold cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> Requires Inner Finisher-L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<5> Requires Buffer Pass Unit-P2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<6> Requires Staple Finisher-AB3, Staple Finisher Lite-A1 or Booklet Finisher-A2 with Tri-Fold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Installs in Cassette 2. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<8> Requires removing the standard Single Pass Duplexing ADF.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<9> When installing USB Keyboard it is recommended to install the Utility Tray-B1 or Universal Keyboard Stand-A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<10> Requires the Copy Card Reader Attachment Kit-B7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<11> Cannot be installed if Copy Card Reader-F1 is installed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<12> A standalone stapler that provides quick and easy corner- or side-page stapling for up to 50 sheets. Uses Staple-P1 (1008B001AA). 2 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<13>  Inner Finisher/Staple Finisher:  Includes 1 staple cartridge (5,000 staples) . NOT include additional staple cartridges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<14> Booklet Finisher:  Includes 1 staple cartridge for stapling (5,000 staples) and 2 staple cartridges for booklet (2,000 x 2 staples).NOT include additional staple cartridges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<15> When installing Utility Tray or Voice Operation Kit, Attachment kit for Reader is required.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         For C5700/6000 series, 4067C001AA cannot be attached. Please purchase this (4067C002AA) and use.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<16> For all imageRUNNER ADVANCE DX models. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         For Third Generation imageRUNNER ADVANCE models, please use Third Generation imageRUNNER ADVANCE Control Panel Protective Film (incl. Keypad) (10 pack) (3821V582) or",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         (100 pack) (3821V583). Designed for use on flat panel only. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<17> Requires removing the standard Single Pass Duplexing ADF and Reader.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<18> Requires Inner Tray (1st Copy Tray Kit-A1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<19> A standalone staple remover with easy one-touch operation ensuring documents are ready for scanning, copying and faxing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<20> Requires Buffer Pass Unit-P2 and either Booklet Finisher-A2 with Tri-Fold or Staple Finisher-AB3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<21> Includes 1 staple cartridge (5,000 staples)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
